Region,Category,Emission,Technology,Timeslice,Scenario,Year,Value,2025,2030,2035,2040,2045,2050
ES,Industry,CO2,HHI_BF_BOF,Emissions,TechnoFriendly_globalLimit,26.98104219,27.77516439,14.45160478,3.52847672,1.307370592,0.086306641,,
ES,Industry,CO2,HHI_DRI_EAF,Emissions,TechnoFriendly_globalLimit,1.592046443,0.02514163,,0.087251605,0.080739629,,,
ES,Industry,CO2,HHI_BF_BOF_CCS,Emissions,TechnoFriendly_globalLimit,,,1.502838113,2.334011581,2.322119848,1.909469445,0.752620507,0.138722117
ES,Industry,CO2,HLI_Biomass_CHP_CCS,Emissions,TechnoFriendly_globalLimit,,,,,,,,-2.087445709
ES,Industry,CO2,HMI_Gas_CCS,Emissions,TechnoFriendly_globalLimit,,,,,1.98057006,2.316165547,1.350187351,0.356386689
ES,Industry,CO2,HMI_HardCoal_CCS,Emissions,TechnoFriendly_globalLimit,,,10.291861,10.54577807,6.831790791,5.721045337,0.344359078,
ES,Buildings,CO2,HLR_Gas_Boiler,Emissions,TechnoFriendly_globalLimit,21.21260759,22.85432869,25.17832033,9.968964459,6.316906698,1.984295865,,
ES,Buildings,CO2,HLR_Oil_Boiler,Emissions,TechnoFriendly_globalLimit,11.53938616,5.216260475,0.180252755,0.335251601,0.166461733,,,
ES,Transportation,CO2,FRT_Rail_Conv,Emissions,TechnoFriendly_globalLimit,8.027058475,7.062038108,,,,,,
ES,Transportation,CO2,FRT_Road_ICE,Emissions,TechnoFriendly_globalLimit,146.4494323,149.1929374,111.8858818,71.89485549,7.109541401,,,
ES,Transportation,CO2,FRT_Ship_Conv,Emissions,TechnoFriendly_globalLimit,2.166354108,3.648880558,2.678077007,0.219355284,,,,
