Region,Category,Technology,Type,Scenario,Year,Value,2025,2030,2035,2040,2045,2050
AT,Buildings,HLR_Biomass,NewCapacity,GradualDevelopment_globalLimit,,,,0.330655975,0.254116604,0.116490609,,
AT,Buildings,HLR_Biomass,ResidualCapacity,GradualDevelopment_globalLimit,2.0737,1.8664,1.4465,0.8679,0.434,0.1736,0.0348,
AT,Buildings,HLR_Biomass,TotalCapacity,GradualDevelopment_globalLimit,2.0737,1.8664,1.4465,1.198555975,1.018772579,0.874863188,0.736063188,0.701263188
AT,Buildings,HLR_Biomass,UnusedPeakCapacity,GradualDevelopment_globalLimit,2.0737,1.8664,1.4465,1.198555975,1.018772579,0.874863188,0.736063188,0.701263188
AT,Buildings,HLR_Biomass,PotentialUsed,GradualDevelopment_globalLimit,2.0737E-06,1.8664E-06,1.4465E-06,1.19856E-06,1.01877E-06,8.74864E-07,7.36064E-07,7.01264E-07
AT,Buildings,HLR_Hardcoal,ResidualCapacity,GradualDevelopment_globalLimit,0.0194,0.0175,0.0136,0.0082,0.0041,0.0017,0.0004,
AT,Buildings,HLR_Hardcoal,TotalCapacity,GradualDevelopment_globalLimit,0.0194,0.0175,0.0136,0.0082,0.0041,0.0017,0.0004,
AT,Buildings,HLR_Hardcoal,UnusedPeakCapacity,GradualDevelopment_globalLimit,0.0194,0.0175,0.0136,0.0082,0.0041,0.0017,0.0004,
AT,Buildings,HLR_Hardcoal,PotentialUsed,GradualDevelopment_globalLimit,1.94E-08,1.75E-08,1.36E-08,8.20001E-09,4.1E-09,1.7E-09,4E-10,
AT,Buildings,HLR_Direct_Electric,NewCapacity,GradualDevelopment_globalLimit,,0.201754506,,0.154227231,0.375981656,,,
AT,Buildings,HLR_Direct_Electric,ResidualCapacity,GradualDevelopment_globalLimit,0.5925,0.5333,0.4134,0.2481,0.1241,0.0497,0.01,
AT,Buildings,HLR_Direct_Electric,TotalCapacity,GradualDevelopment_globalLimit,0.5925,0.735054506,0.615154506,0.604081737,0.856063393,0.781663393,0.741963393,0.530208887
AT,Buildings,HLR_Direct_Electric,UnusedPeakCapacity,GradualDevelopment_globalLimit,0.5925,0.735054506,0.615154506,0.604081737,0.856063393,0.781663393,0.741963393,0.530208887
AT,Buildings,HLR_Direct_Electric,PotentialUsed,GradualDevelopment_globalLimit,5.92501E-07,7.35055E-07,6.15155E-07,6.04082E-07,8.56064E-07,7.81664E-07,7.41964E-07,5.30209E-07
AT,Buildings,HLR_Heatpump_Aerial,NewCapacity,GradualDevelopment_globalLimit,,1.81661287,0.666653304,,0.500423483,,1.180094858,
AT,Buildings,HLR_Heatpump_Aerial,TotalCapacity,GradualDevelopment_globalLimit,,1.81661287,2.483266174,2.483266174,2.983689657,2.983689657,2.347171645,1.680518341
AT,Buildings,HLR_Heatpump_Aerial,UnusedPeakCapacity,GradualDevelopment_globalLimit,,1.81661287,2.483266174,2.483266174,2.983689657,2.983689657,2.347171645,1.680518341
AT,Buildings,HLR_Heatpump_Aerial,PotentialUsed,GradualDevelopment_globalLimit,,1.81661E-06,2.48327E-06,2.48327E-06,2.98369E-06,2.98369E-06,2.34717E-06,1.68052E-06
AT,Buildings,HLR_Heatpump_Ground,NewCapacity,GradualDevelopment_globalLimit,,,,0.993804973,1.729015003,,0.114861961,
AT,Buildings,HLR_Heatpump_Ground,TotalCapacity,GradualDevelopment_globalLimit,,,,0.993804973,2.722819976,2.722819976,2.837681936,2.837681936
AT,Buildings,HLR_Heatpump_Ground,UnusedPeakCapacity,GradualDevelopment_globalLimit,,,,0.993804973,2.722819976,2.722819976,2.837681936,2.837681936
AT,Buildings,HLR_Heatpump_Ground,PotentialUsed,GradualDevelopment_globalLimit,,,,9.93806E-07,2.72282E-06,2.72282E-06,2.83768E-06,2.83768E-06
